SSC_CODE_2016,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
SSC41226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SSC41227,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC41228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SSC41229,0,16,0,5,3,0,0,0,0,27,5,3,0,3,6,0,0,0,0,14,16,149,8,13,30,20,0,3,0,240,0,0,0,0,0,0,0,0,0,0,3,21,0,14,16,9,0,4,0,64,7,17,4,37,25,9,0,3,0,109,5,19,21,84,72,24,0,13,0,235,0,0,0,4,11,3,0,3,0,26,0,0,3,9,7,3,0,0,0,24,0,6,0,4,4,0,0,0,0,13,0,3,0,3,8,3,0,0,3,23,53,255,38,184,180,68,4,24,6,814,0,0,0,0,0,0,0,0,0,4,3,14,0,0,0,0,0,0,0,16,4,44,4,6,9,0,0,3,0,70,0,0,0,0,0,0,0,0,0,3,0,27,0,5,3,0,0,0,0,40,3,3,0,3,6,0,0,0,0,19,40,235,13,24,49,24,11,10,0,408,0,0,0,0,0,0,0,0,0,0
SSC41230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SSC41231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0
SSC41232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,3,0,0,0,0,10,0,0,4,3,5,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,12,8,20,14,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,9,3,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
SSC41234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,3,8,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
SSC41235,3,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,8,71,0,4,6,3,0,10,4,112,0,0,0,0,0,0,0,0,0,0,5,16,0,7,3,0,0,3,0,39,10,6,0,29,8,3,0,8,0,63,9,7,9,56,26,7,0,16,3,144,0,0,0,3,3,6,3,3,0,12,0,0,0,9,7,9,0,3,0,19,0,0,0,0,0,0,0,3,0,3,10,0,0,0,0,3,0,3,0,21,45,123,12,113,49,33,5,51,11,441,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,3,7,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,10,23,104,3,6,7,3,3,14,4,180,0,0,0,0,0,0,0,0,0,0
SSC41236,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,3,0,8,0,0,0,0,0,9,0,3,0,15,3,4,0,0,0,22,0,0,0,0,0,0,0,4,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,22,3,25,8,8,0,5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SSC41237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,7,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,13,3,7,14,9,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
SSC41238,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,25,0,3,3,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,3,12,0,4,0,0,0,0,0,16,3,6,0,3,5,0,0,0,0,21,4,3,7,12,15,11,0,11,0,63,0,0,0,0,3,0,0,3,0,10,0,0,0,7,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,17,58,13,26,38,17,0,15,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,16,29,0,0,3,3,0,4,0,61,0,0,0,0,0,0,0,0,0,0
SSC41239,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,46,0,10,16,3,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,0,16,3,3,0,5,4,0,0,0,0,20,0,0,3,14,4,3,0,0,0,34,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,13,16,78,10,44,37,13,0,4,5,210,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,13,0,14,0,3,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,18,90,4,17,21,11,0,7,0,177,0,0,0,0,0,0,0,0,0,0
SSC41240,0,15,0,3,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,3,12,111,0,19,17,8,0,8,0,177,0,0,0,0,0,0,0,0,0,0,3,13,3,12,8,4,0,0,0,45,10,3,3,38,19,6,0,5,0,85,10,9,26,83,55,19,0,15,0,217,3,0,0,6,7,6,0,3,0,35,0,0,0,13,4,8,0,0,0,25,0,0,0,3,5,3,0,3,0,12,0,0,0,4,3,7,0,0,3,19,41,162,34,184,122,58,3,37,6,656,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,16,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,17,0,3,3,0,0,0,0,28,3,0,0,0,0,0,0,0,0,3,23,150,8,25,30,14,0,16,0,261,0,0,0,0,0,0,0,0,0,0
SSC41241,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,36,4,5,11,5,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,6,0,12,5,0,0,0,0,35,0,5,0,23,6,0,0,0,0,36,3,4,9,25,19,7,0,6,0,84,0,0,3,3,3,4,0,0,0,15,0,0,0,3,7,0,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,4,0,0,3,18,8,76,17,72,62,25,3,13,7,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,59,3,8,15,6,6,3,0,108,0,0,0,0,0,0,0,0,0,0
SSC41242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SSC41243,0,15,0,5,3,0,0,0,0,29,0,3,0,0,3,0,0,0,0,9,12,102,4,30,24,15,0,11,3,200,0,0,0,0,0,0,0,0,0,0,3,6,0,12,7,0,0,0,0,34,6,10,0,18,11,5,0,8,0,64,7,7,9,35,37,10,4,10,3,128,0,0,0,4,3,7,0,0,0,10,3,0,0,3,12,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,3,14,45,186,18,108,115,43,4,30,9,561,0,4,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,18,13,24,3,12,13,3,5,3,0,76,0,0,0,0,0,0,0,0,0,0,4,18,0,5,4,0,0,0,0,28,0,5,0,0,3,0,0,0,0,10,42,176,21,47,44,20,5,27,5,386,0,0,0,0,0,0,0,0,0,0
SSC41244,0,11,0,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,6,108,3,12,14,3,0,0,0,154,0,0,0,0,0,0,0,0,0,0,3,10,0,11,15,3,0,0,0,43,7,9,3,22,29,4,0,0,0,83,10,12,25,56,38,14,0,5,3,156,0,0,0,5,7,9,0,0,0,20,0,0,0,10,9,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,7,31,167,34,130,111,35,0,14,6,538,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,3,24,3,9,3,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,21,3,3,0,0,0,0,0,0,0,11,27,160,5,22,23,4,3,5,3,251,0,0,0,0,0,0,0,0,0,3
SSC41245,0,9,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,43,0,12,7,3,0,7,0,90,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,14,0,3,0,0,3,0,0,0,0,11,4,4,3,3,6,9,0,3,0,32,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,80,9,31,29,17,3,10,3,204,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,7,20,0,3,9,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,3,0,23,0,0,0,3,0,0,0,0,0,4,19,75,9,18,20,9,5,12,0,158,0,0,0,0,0,0,0,0,0,0
SSC41246,3,8,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,6,65,0,3,5,5,0,0,0,87,0,0,0,0,0,0,0,0,0,0,7,8,0,7,3,0,0,0,0,22,7,3,0,24,10,0,0,0,0,50,5,8,8,48,35,14,0,5,3,121,0,0,0,3,7,3,0,0,0,17,3,0,0,9,9,3,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,3,0,3,3,17,36,94,11,98,65,27,3,12,8,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3,11,93,4,8,5,3,0,0,0,126,0,0,0,0,0,0,0,0,0,0
SSC41247,0,5,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,60,0,4,8,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,18,3,4,0,17,4,0,0,0,0,31,3,6,9,38,23,6,0,4,0,96,0,0,0,3,4,5,0,0,0,10,3,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,13,93,16,82,44,20,0,3,6,272,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,13,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,81,0,5,8,0,0,0,0,97,0,0,0,0,0,0,0,0,0,3
SSC41248,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,11,0,0,0,6,0,0,0,0,0,9,4,4,9,7,5,9,0,0,0,38,0,0,0,0,6,0,0,0,0,8,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,6,28,9,18,20,13,0,4,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,8,19,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
SSC41249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41250,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,19,0,6,4,0,0,6,0,42,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,15,0,0,0,3,0,0,0,0,0,10,3,3,3,19,6,3,0,3,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,38,6,28,20,9,0,17,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,30,0,6,4,0,0,3,0,54,0,0,0,0,0,0,0,0,0,0
