SSC_CODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
SSC41356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
SSC41357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC41358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC41359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11
SSC41360,0,0,16,0,18,0,0,20,0,19,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,18,3,0,20,0,22,0,0,0,0,0,0,0,22,18,3,0,20,0,40,9,0,0,0,0,0,9,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,9,12,0,0,12,0,21,3,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,7,215,6,0,0,6,0,222,15,186,14,0,194,0,217,0,23,13,0,34,0,34,0,3,0,0,3,0,3,15,211,21,0,236,0,252,0,0,0,0,0,0,0,238,219,21,0,239,0,473
SSC41361,4,0,22,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,0,0,0,0,0,0,21,8,0,0,8,0,30,21,3,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,27,3,0,0,3,0,26,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,194,10,0,0,10,0,210,9,43,0,0,40,0,50,3,3,3,0,4,0,6,0,0,0,0,0,0,0,10,43,4,0,48,0,64,0,0,0,0,0,0,0,210,56,4,0,65,0,273
SSC41362,3,0,58,6,11,0,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,11,0,18,0,0,0,0,0,0,0,56,14,0,0,14,0,72,36,0,0,0,0,0,40,0,12,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,0,13,0,0,0,0,0,0,0,39,11,0,0,12,0,58,34,4,0,0,4,0,36,0,6,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,10,0,0,0,0,0,0,0,32,11,0,0,11,0,43,433,23,0,0,23,0,461,24,122,5,0,131,0,153,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,127,7,0,134,0,159,0,0,0,0,0,0,0,456,151,7,0,157,0,618
SSC41363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC41364,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,3,79
SSC41365,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,47,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,3,47,0,0,0,0,0,47
SSC41366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
SSC41367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41369,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,3,0,0,3,0,12,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,102,3,0,0,3,0,102,3,9,0,0,9,0,16,0,6,0,0,6,0,6,0,0,0,0,0,0,0,3,14,0,0,14,0,25,0,0,0,0,0,0,0,105,20,0,0,20,0,128
SSC41370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12
SSC41371,0,0,56,4,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,9,0,0,0,0,0,0,0,62,3,0,0,3,0,63,27,3,0,0,3,0,26,3,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,10,0,0,0,0,0,0,0,31,6,0,0,6,0,33,25,0,0,0,0,0,23,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,26,0,0,0,0,0,32,545,15,0,0,15,0,561,39,21,0,0,21,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,21,0,0,21,0,63,0,0,0,0,0,0,0,583,37,0,0,37,0,618
SSC41372,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,332,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,328,8,0,0,8,3,336
SSC41373,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36
SSC41374,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,142,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,142,3,0,0,3,0,145
SSC41375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7
SSC41376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC41377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5
SSC41378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC41379,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26
SSC41380,0,0,34,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,12,0,0,0,0,0,0,0,40,9,0,0,6,0,44,24,0,0,0,0,0,24,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,28,5,0,0,5,0,36,17,0,0,0,0,0,17,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,0,0,0,0,19,3,0,0,3,0,23,204,4,0,0,4,0,210,16,52,0,0,50,0,66,0,0,3,0,3,0,3,0,0,0,0,0,0,0,16,54,5,0,58,0,70,0,0,0,0,0,0,0,219,54,5,0,59,0,284
SSC41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
